#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COL6A3	SERPINH1	9606.ENSP00000295550	9606.ENSP00000434412	0	0	0	0	0.220	0.094	0.500	0.577	0.831
COL8A1	DCN	9606.ENSP00000261037	9606.ENSP00000052754	0	0	0	0	0.223	0.091	0	0.258	0.430
COL8A1	NID2	9606.ENSP00000261037	9606.ENSP00000216286	0	0	0	0	0.082	0.096	0	0.337	0.402
COL8A1	LAMB1	9606.ENSP00000261037	9606.ENSP00000222399	0	0	0	0	0.112	0.070	0	0.393	0.455
COL8A1	PCOLCE	9606.ENSP00000261037	9606.ENSP00000223061	0	0	0	0	0.165	0.129	0	0.330	0.471
COL8A1	LAMA4	9606.ENSP00000261037	9606.ENSP00000230538	0	0	0	0	0.206	0.068	0	0.425	0.537
COL8A1	LOX	9606.ENSP00000261037	9606.ENSP00000231004	0	0	0	0	0.269	0.091	0	0.301	0.496
COL8A1	LTBP2	9606.ENSP00000261037	9606.ENSP00000261978	0	0	0	0	0.180	0.099	0	0.265	0.410
COL8A1	MFAP5	9606.ENSP00000261037	9606.ENSP00000352455	0	0	0	0	0.200	0	0	0.303	0.419
COL8A1	LUM	9606.ENSP00000261037	9606.ENSP00000266718	0	0	0	0	0.206	0.091	0	0.285	0.439
COL8A1	LAMA2	9606.ENSP00000261037	9606.ENSP00000400365	0	0	0	0	0.090	0.068	0	0.394	0.441
COL8A1	FN1	9606.ENSP00000261037	9606.ENSP00000346839	0	0	0	0	0.116	0.050	0	0.395	0.448
COL8A1	TIMP3	9606.ENSP00000261037	9606.ENSP00000266085	0	0	0	0	0.084	0	0	0.461	0.485
COL8A1	F3	9606.ENSP00000261037	9606.ENSP00000334145	0	0	0	0	0.060	0	0	0.519	0.528
COL8A1	FBN1	9606.ENSP00000261037	9606.ENSP00000325527	0	0	0	0	0.263	0.099	0	0.427	0.586
COL8A1	THBS2	9606.ENSP00000261037	9606.ENSP00000355751	0	0	0	0	0.283	0.099	0	0.416	0.590
COL8A1	SERPINH1	9606.ENSP00000261037	9606.ENSP00000434412	0	0	0	0	0.077	0.094	0.500	0.262	0.650
COMP	DCN	9606.ENSP00000222271	9606.ENSP00000052754	0	0	0	0	0.190	0.099	0	0.786	0.830
COMP	SPARC	9606.ENSP00000222271	9606.ENSP00000231061	0	0	0	0	0.130	0.070	0	0.322	0.404
COMP	MGP	9606.ENSP00000222271	9606.ENSP00000228938	0	0	0	0	0.150	0	0	0.343	0.418
COMP	TNFRSF11B	9606.ENSP00000222271	9606.ENSP00000297350	0	0	0	0	0.070	0	0	0.417	0.435
COMP	CTSK	9606.ENSP00000222271	9606.ENSP00000271651	0	0	0	0	0.203	0.069	0	0.302	0.437
COMP	IL1R2	9606.ENSP00000222271	9606.ENSP00000330959	0	0	0	0	0.057	0.107	0	0.388	0.439
COMP	MMP1	9606.ENSP00000222271	9606.ENSP00000322788	0	0	0	0	0.062	0	0	0.457	0.469
COMP	IGFBP3	9606.ENSP00000222271	9606.ENSP00000370473	0	0	0	0	0.067	0	0	0.479	0.493
COMP	SFRP4	9606.ENSP00000222271	9606.ENSP00000410715	0	0	0	0	0.396	0	0	0.206	0.499
COMP	OMD	9606.ENSP00000222271	9606.ENSP00000364700	0	0	0	0	0.301	0.099	0	0.313	0.529
COMP	PRELP	9606.ENSP00000222271	9606.ENSP00000343924	0	0	0	0	0.124	0.099	0	0.485	0.558
COMP	LUM	9606.ENSP00000222271	9606.ENSP00000266718	0	0	0	0	0.172	0.099	0	0.489	0.586
COMP	TAGLN	9606.ENSP00000222271	9606.ENSP00000376678	0	0	0	0	0.144	0.127	0	0.515	0.606
COMP	THBS4	9606.ENSP00000222271	9606.ENSP00000339730	0	0	0.054	0.973	0.328	0	0	0.792	0.856
COMP	FN1	9606.ENSP00000222271	9606.ENSP00000346839	0	0	0	0	0.075	0	0	0.957	0.958
CP	LOX	9606.ENSP00000264613	9606.ENSP00000231004	0	0	0	0	0.065	0.046	0	0.620	0.632
CP	IL1RN	9606.ENSP00000264613	9606.ENSP00000259206	0	0	0	0	0.108	0	0	0.395	0.438
CP	IFI6	9606.ENSP00000264613	9606.ENSP00000342513	0	0	0	0	0	0	0	0.410	0.410
CP	OGN	9606.ENSP00000264613	9606.ENSP00000364711	0	0	0	0	0	0	0	0.466	0.466
CP	CTSB	9606.ENSP00000264613	9606.ENSP00000345672	0	0	0	0	0.056	0	0	0.494	0.502
CP	SERPING1	9606.ENSP00000264613	9606.ENSP00000278407	0	0	0	0	0.206	0.045	0	0.604	0.673
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.128	0.238	0	0.923	0.944
CRIP1	SPARC	9606.ENSP00000332449	9606.ENSP00000231061	0	0	0	0	0.103	0	0	0.576	0.603
CRIP1	S100A10	9606.ENSP00000332449	9606.ENSP00000357801	0	0	0	0	0.178	0	0	0.388	0.476
CRIP1	S100A6	9606.ENSP00000332449	9606.ENSP00000357709	0	0	0	0	0.190	0.046	0	0.437	0.527
CSGALNACT2	DCN	9606.ENSP00000363590	9606.ENSP00000052754	0	0	0	0	0.047	0	0.400	0.235	0.524
CSGALNACT2	VCAN	9606.ENSP00000363590	9606.ENSP00000265077	0	0	0	0	0.060	0	0.400	0.204	0.512
CSTA	PLAT	9606.ENSP00000264474	9606.ENSP00000220809	0	0	0	0	0	0	0.540	0.064	0.551
CSTA	SERPINE1	9606.ENSP00000264474	9606.ENSP00000223095	0	0	0	0	0.044	0	0.540	0.154	0.595
CSTA	PI3	9606.ENSP00000264474	9606.ENSP00000243924	0	0	0	0	0.109	0.292	0.500	0.375	0.776
CSTA	IL1RN	9606.ENSP00000264474	9606.ENSP00000259206	0	0	0	0	0.330	0	0	0.192	0.435
CSTA	PLAU	9606.ENSP00000264474	9606.ENSP00000361850	0	0	0	0	0.044	0	0.540	0.189	0.612
CSTA	CTSB	9606.ENSP00000264474	9606.ENSP00000345672	0	0	0	0	0.122	0.981	0.540	0.851	0.998
CTH	TIMP1	9606.ENSP00000359976	9606.ENSP00000218388	0	0	0	0	0	0	0	0.464	0.463
CTH	LUM	9606.ENSP00000359976	9606.ENSP00000266718	0	0	0	0	0	0.498	0	0	0.497
CTH	EPHX2	9606.ENSP00000359976	9606.ENSP00000430269	0.107	0	0	0	0.072	0	0.105	0.350	0.453
CTSB	TIMP1	9606.ENSP00000345672	9606.ENSP00000218388	0	0	0	0	0.117	0	0	0.400	0.447
CTSB	PLAT	9606.ENSP00000345672	9606.ENSP00000220809	0	0	0	0	0.068	0	0.540	0.389	0.715
CTSB	SERPINE1	9606.ENSP00000345672	9606.ENSP00000223095	0	0	0	0	0.085	0.052	0.540	0.392	0.725
CTSB	PXDN	9606.ENSP00000345672	9606.ENSP00000252804	0	0	0	0	0.046	0	0	0.516	0.519
CTSB	TLR2	9606.ENSP00000345672	9606.ENSP00000260010	0	0	0	0	0.085	0	0	0.437	0.463
CTSB	MMP7	9606.ENSP00000345672	9606.ENSP00000260227	0	0	0	0	0.074	0	0.400	0.386	0.629
CTSB	LUM	9606.ENSP00000345672	9606.ENSP00000266718	0	0	0	0	0.082	0.292	0	0.212	0.443
CTSB	CTSK	9606.ENSP00000345672	9606.ENSP00000271651	0	0	0.108	0.640	0.170	0.092	0.400	0.376	0.703
CTSB	IL18	9606.ENSP00000345672	9606.ENSP00000280357	0	0	0	0	0.075	0	0	0.582	0.597
CTSB	CXCL8	9606.ENSP00000345672	9606.ENSP00000306512	0	0	0	0	0.115	0	0	0.445	0.488
CTSB	MMP1	9606.ENSP00000345672	9606.ENSP00000322788	0	0	0	0	0.111	0	0	0.394	0.439
CTSB	PLAUR	9606.ENSP00000345672	9606.ENSP00000339328	0	0	0	0	0.121	0	0	0.418	0.466
CTSB	QPCT	9606.ENSP00000345672	9606.ENSP00000344829	0	0	0	0	0.067	0	0	0.468	0.482
CTSB	TREM2	9606.ENSP00000345672	9606.ENSP00000362205	0	0	0	0	0.100	0	0	0.396	0.434
CTSB	GPNMB	9606.ENSP00000345672	9606.ENSP00000371420	0	0	0	0	0.179	0	0	0.405	0.491
CTSB	SRPX2	9606.ENSP00000345672	9606.ENSP00000362095	0	0	0	0	0.089	0	0	0.476	0.502
CTSB	SERPINA1	9606.ENSP00000345672	9606.ENSP00000416066	0	0	0	0	0.083	0.052	0	0.492	0.520
CTSB	FN1	9606.ENSP00000345672	9606.ENSP00000346839	0	0	0	0	0.108	0	0	0.493	0.528
CTSB	TGFBI	9606.ENSP00000345672	9606.ENSP00000416330	0	0	0	0	0.218	0	0	0.476	0.573
CTSB	TLR7	9606.ENSP00000345672	9606.ENSP00000370034	0	0	0	0	0.058	0	0.400	0.331	0.589
CTSB	S100A10	9606.ENSP00000345672	9606.ENSP00000357801	0	0	0	0	0.085	0.313	0	0.638	0.753
CTSB	PLAU	9606.ENSP00000345672	9606.ENSP00000361850	0	0	0	0	0.080	0	0.540	0.741	0.880
CTSK	DCN	9606.ENSP00000271651	9606.ENSP00000052754	0	0	0	0	0.353	0	0	0.327	0.546
CTSK	FAP	9606.ENSP00000271651	9606.ENSP00000188790	0	0	0	0	0.349	0	0	0.191	0.450
CTSK	TIMP1	9606.ENSP00000271651	9606.ENSP00000218388	0	0	0	0	0.132	0	0	0.365	0.425
CTSK	PCOLCE	9606.ENSP00000271651	9606.ENSP00000223061	0	0	0	0	0.303	0.062	0	0.210	0.438
CTSK	LOX	9606.ENSP00000271651	9606.ENSP00000231004	0	0	0	0	0.171	0.053	0	0.313	0.414
CTSK	SPARC	9606.ENSP00000271651	9606.ENSP00000231061	0	0	0	0	0.146	0	0	0.513	0.566
CTSK	PXDN	9606.ENSP00000271651	9606.ENSP00000252804	0	0	0	0	0.052	0	0	0.435	0.443
CTSK	SERPINF1	9606.ENSP00000271651	9606.ENSP00000254722	0	0	0	0	0.258	0.052	0	0.230	0.412
CTSK	MMP7	9606.ENSP00000271651	9606.ENSP00000260227	0	0	0	0	0.118	0	0.400	0.354	0.628
CTSK	LUM	9606.ENSP00000271651	9606.ENSP00000266718	0	0	0	0	0.289	0	0	0.326	0.500
CTSK	TREM2	9606.ENSP00000271651	9606.ENSP00000362205	0	0	0	0	0.149	0	0	0.340	0.415
CTSK	ITGAM	9606.ENSP00000271651	9606.ENSP00000496959	0	0	0	0	0.125	0	0	0.372	0.427
CTSK	FCGR3B	9606.ENSP00000271651	9606.ENSP00000433642	0	0	0	0	0.104	0	0	0.401	0.440
CTSK	FN1	9606.ENSP00000271651	9606.ENSP00000346839	0	0	0	0	0.084	0	0	0.421	0.447
CTSK	THBS2	9606.ENSP00000271651	9606.ENSP00000355751	0	0	0	0	0.304	0.069	0	0.240	0.464
CTSK	MMP1	9606.ENSP00000271651	9606.ENSP00000322788	0	0	0	0	0.100	0	0	0.446	0.480
CTSK	TLR7	9606.ENSP00000271651	9606.ENSP00000370034	0	0	0	0	0.125	0	0.400	0.166	0.524
CTSK	DKK1	9606.ENSP00000271651	9606.ENSP00000363081	0	0	0	0	0	0	0	0.530	0.530
CTSK	GPNMB	9606.ENSP00000271651	9606.ENSP00000371420	0	0	0	0	0.313	0	0	0.383	0.558
CTSK	TNFRSF11B	9606.ENSP00000271651	9606.ENSP00000297350	0	0	0	0	0.044	0	0	0.614	0.615
CTSK	TNFSF11	9606.ENSP00000271651	9606.ENSP00000381775	0	0	0	0	0.092	0	0	0.890	0.896
CXCL14	CXCL6	9606.ENSP00000337065	9606.ENSP00000226317	0	0	0	0	0.044	0	0	0.506	0.507
CXCL14	IL1RN	9606.ENSP00000337065	9606.ENSP00000259206	0	0	0	0	0.044	0	0	0.510	0.511
CXCL14	CXCL3	9606.ENSP00000337065	9606.ENSP00000296026	0	0	0	0	0	0	0	0.768	0.768
CXCL14	CXCL8	9606.ENSP00000337065	9606.ENSP00000306512	0	0	0	0	0	0	0	0.475	0.475
CXCL14	MFAP5	9606.ENSP00000337065	9606.ENSP00000352455	0	0	0	0	0.102	0	0	0.390	0.429
CXCL3	CXCL6	9606.ENSP00000296026	9606.ENSP00000226317	0	0	0.089	0.880	0.260	0.994	0.400	0.490	0.998
CXCL3	OAS3	9606.ENSP00000296026	9606.ENSP00000228928	0	0	0	0	0	0	0	0.476	0.476
CXCL3	IL1RN	9606.ENSP00000296026	9606.ENSP00000259206	0	0	0	0	0.153	0	0	0.327	0.406
CXCL3	TLR2	9606.ENSP00000296026	9606.ENSP00000260010	0	0	0	0	0.132	0	0	0.370	0.430
CXCL3	IFI6	9606.ENSP00000296026	9606.ENSP00000342513	0	0	0	0	0.057	0	0	0.407	0.416
CXCL3	FN1	9606.ENSP00000296026	9606.ENSP00000346839	0	0	0	0	0.054	0	0	0.470	0.477
CXCL3	MMP1	9606.ENSP00000296026	9606.ENSP00000322788	0	0	0	0	0.168	0	0	0.573	0.629
CXCL3	CXCL8	9606.ENSP00000296026	9606.ENSP00000306512	0	0	0	0.860	0.652	0	0.400	0.540	0.895
CXCL6	IL18	9606.ENSP00000226317	9606.ENSP00000280357	0	0	0	0	0.076	0	0	0.380	0.403
CXCL6	MMP1	9606.ENSP00000226317	9606.ENSP00000322788	0	0	0	0	0.190	0	0	0.324	0.429
CXCL6	IL1RN	9606.ENSP00000226317	9606.ENSP00000259206	0	0	0	0	0.099	0	0	0.537	0.565
CXCL6	CXCL8	9606.ENSP00000226317	9606.ENSP00000306512	0	0	0.071	0.824	0.399	0	0.400	0.652	0.868
CXCL8	SNAI2	9606.ENSP00000306512	9606.ENSP00000020945	0	0	0	0	0.049	0	0	0.400	0.405
CXCL8	TIMP1	9606.ENSP00000306512	9606.ENSP00000218388	0	0	0	0	0.086	0	0	0.770	0.780
CXCL8	PLAT	9606.ENSP00000306512	9606.ENSP00000220809	0	0	0	0	0.101	0	0	0.479	0.511
CXCL8	HGF	9606.ENSP00000306512	9606.ENSP00000222390	0	0	0	0	0.076	0	0	0.691	0.702
CXCL8	SERPINE1	9606.ENSP00000306512	9606.ENSP00000223095	0	0	0	0	0.182	0	0	0.691	0.736
CXCL8	OAS3	9606.ENSP00000306512	9606.ENSP00000228928	0	0	0	0	0.073	0	0	0.507	0.523
CXCL8	HBEGF	9606.ENSP00000306512	9606.ENSP00000230990	0	0	0	0	0.248	0	0	0.479	0.591
CXCL8	LOX	9606.ENSP00000306512	9606.ENSP00000231004	0	0	0	0	0.056	0	0	0.627	0.632
CXCL8	TNFAIP6	9606.ENSP00000306512	9606.ENSP00000243347	0	0	0	0	0.229	0.405	0	0.867	0.933
CXCL8	PI3	9606.ENSP00000306512	9606.ENSP00000243924	0	0	0	0	0.140	0	0	0.480	0.533
CXCL8	TREM1	9606.ENSP00000306512	9606.ENSP00000244709	0	0	0	0	0.201	0	0	0.571	0.642
CXCL8	LIF	9606.ENSP00000306512	9606.ENSP00000249075	0	0	0	0	0.211	0	0.400	0.479	0.731
CXCL8	PXDN	9606.ENSP00000306512	9606.ENSP00000252804	0	0	0	0	0.042	0	0	0.601	0.601
CXCL8	IL1RN	9606.ENSP00000306512	9606.ENSP00000259206	0	0	0	0	0.319	0	0	0.897	0.926
CXCL8	TLR2	9606.ENSP00000306512	9606.ENSP00000260010	0	0	0	0	0.144	0	0	0.869	0.883
CXCL8	SULF1	9606.ENSP00000306512	9606.ENSP00000260128	0	0	0	0	0.057	0	0	0.437	0.446
CXCL8	MMP7	9606.ENSP00000306512	9606.ENSP00000260227	0	0	0	0	0.097	0	0	0.542	0.568
CXCL8	PDGFRB	9606.ENSP00000306512	9606.ENSP00000261799	0	0	0	0	0	0	0	0.609	0.609
CXCL8	MMP10	9606.ENSP00000306512	9606.ENSP00000279441	0	0	0	0	0.157	0	0	0.624	0.669
CXCL8	IL18	9606.ENSP00000306512	9606.ENSP00000280357	0	0	0	0	0.087	0	0.400	0.877	0.926
CXCL8	THY1	9606.ENSP00000306512	9606.ENSP00000284240	0	0	0	0	0	0	0	0.472	0.472
CXCL8	ENTPD1	9606.ENSP00000306512	9606.ENSP00000360250	0	0	0	0	0.055	0	0	0.400	0.409
CXCL8	FCGR2B	9606.ENSP00000306512	9606.ENSP00000351497	0	0	0	0	0.079	0	0	0.395	0.419
CXCL8	S100A4	9606.ENSP00000306512	9606.ENSP00000357704	0	0	0	0	0.120	0	0	0.377	0.428
CXCL8	IGFBP3	9606.ENSP00000306512	9606.ENSP00000370473	0	0	0	0	0.060	0	0	0.419	0.430
CXCL8	NNMT	9606.ENSP00000306512	9606.ENSP00000441434	0	0	0	0	0.085	0	0	0.422	0.448
CXCL8	FAS	9606.ENSP00000306512	9606.ENSP00000498466	0	0	0	0	0.098	0	0	0.419	0.453
CXCL8	IFIT1	9606.ENSP00000306512	9606.ENSP00000360869	0	0	0	0	0.051	0	0	0.473	0.479
CXCL8	TREM2	9606.ENSP00000306512	9606.ENSP00000362205	0	0	0.278	0	0.056	0	0	0.314	0.491
CXCL8	SERPINB2	9606.ENSP00000306512	9606.ENSP00000401645	0	0	0	0	0.224	0	0	0.375	0.494
CXCL8	OLR1	9606.ENSP00000306512	9606.ENSP00000309124	0	0	0	0	0.168	0	0	0.419	0.495
CXCL8	FCGR1A	9606.ENSP00000306512	9606.ENSP00000358165	0	0	0	0	0.091	0	0	0.506	0.531
CXCL8	ISG15	9606.ENSP00000306512	9606.ENSP00000496832	0	0	0	0	0.120	0	0	0.495	0.537
CXCL8	THBS4	9606.ENSP00000306512	9606.ENSP00000339730	0	0	0	0	0	0	0	0.538	0.538
CXCL8	TNFSF11	9606.ENSP00000306512	9606.ENSP00000381775	0	0	0	0	0.060	0	0	0.598	0.605
CXCL8	PLAUR	9606.ENSP00000306512	9606.ENSP00000339328	0	0	0	0	0.382	0	0	0.447	0.643
CXCL8	TLR7	9606.ENSP00000306512	9606.ENSP00000370034	0	0	0	0	0	0	0	0.664	0.664
CXCL8	ITGAM	9606.ENSP00000306512	9606.ENSP00000496959	0	0	0	0	0.082	0	0	0.667	0.681
CXCL8	FCGR3B	9606.ENSP00000306512	9606.ENSP00000433642	0	0	0	0	0.109	0	0	0.661	0.685
CXCL8	IL1R2	9606.ENSP00000306512	9606.ENSP00000330959	0	0	0	0	0.112	0	0	0.663	0.688
CXCL8	SERPINA1	9606.ENSP00000306512	9606.ENSP00000416066	0	0	0	0	0.122	0	0	0.668	0.696
CXCL8	F3	9606.ENSP00000306512	9606.ENSP00000334145	0	0	0.240	0	0.083	0	0	0.658	0.740
CXCL8	MMP1	9606.ENSP00000306512	9606.ENSP00000322788	0	0	0	0	0.186	0	0	0.720	0.762
CXCL8	PLAU	9606.ENSP00000306512	9606.ENSP00000361850	0	0	0	0	0.200	0	0	0.719	0.765
CXCL8	FN1	9606.ENSP00000306512	9606.ENSP00000346839	0	0	0	0	0.047	0	0	0.846	0.846
DACT1	FZD7	9606.ENSP00000337439	9606.ENSP00000286201	0	0	0	0	0.090	0	0	0.567	0.589
DCN	IGFBP3	9606.ENSP00000052754	9606.ENSP00000370473	0	0	0	0	0.156	0.119	0	0.260	0.402
DCN	OLFML1	9606.ENSP00000052754	9606.ENSP00000332511	0	0	0	0	0.330	0.110	0	0.095	0.413
DCN	ISLR	9606.ENSP00000052754	9606.ENSP00000249842	0	0	0.122	0.597	0.346	0	0	0.067	0.417
DCN	FSTL1	9606.ENSP00000052754	9606.ENSP00000295633	0	0	0	0	0.265	0	0	0.242	0.419
DCN	IGFBP7	9606.ENSP00000052754	9606.ENSP00000295666	0	0	0	0	0.258	0.073	0	0.228	0.423
DCN	THY1	9606.ENSP00000052754	9606.ENSP00000284240	0	0	0	0	0.136	0	0	0.369	0.431
DCN	OLFML3	9606.ENSP00000052754	9606.ENSP00000322273	0	0	0	0	0.335	0.110	0	0.116	0.431
DCN	LTBP2	9606.ENSP00000052754	9606.ENSP00000261978	0	0	0	0	0.189	0.099	0	0.292	0.438
DCN	SULF1	9606.ENSP00000052754	9606.ENSP00000260128	0	0	0	0	0.263	0	0	0.271	0.440
DCN	HTRA1	9606.ENSP00000052754	9606.ENSP00000357980	0	0	0	0	0.174	0	0	0.354	0.444
DCN	FAP	9606.ENSP00000052754	9606.ENSP00000188790	0	0	0	0	0.338	0	0	0.196	0.445
DCN	TAGLN	9606.ENSP00000052754	9606.ENSP00000376678	0	0	0	0	0.223	0	0	0.316	0.446
DCN	LAMA4	9606.ENSP00000052754	9606.ENSP00000230538	0	0	0	0	0.264	0.108	0	0.231	0.451
DCN	NID2	9606.ENSP00000052754	9606.ENSP00000216286	0	0	0	0	0.164	0.045	0	0.370	0.453
DCN	EFEMP1	9606.ENSP00000052754	9606.ENSP00000378058	0	0	0	0	0.248	0.099	0	0.269	0.461
DCN	LOXL1	9606.ENSP00000052754	9606.ENSP00000261921	0	0	0	0	0.162	0.099	0	0.356	0.472
DCN	MFAP5	9606.ENSP00000052754	9606.ENSP00000352455	0	0	0	0	0.248	0	0	0.349	0.490
DCN	PLAT	9606.ENSP00000052754	9606.ENSP00000220809	0	0	0	0	0.188	0.205	0	0.306	0.513
DCN	OMD	9606.ENSP00000052754	9606.ENSP00000364700	0	0	0.199	0.665	0.217	0	0	0.288	0.515
DCN	PRELP	9606.ENSP00000052754	9606.ENSP00000343924	0	0	0.174	0.727	0.264	0	0	0.269	0.517
DCN	PDGFRB	9606.ENSP00000052754	9606.ENSP00000261799	0	0	0	0	0.263	0.071	0	0.354	0.520
DCN	PCOLCE	9606.ENSP00000052754	9606.ENSP00000223061	0	0	0	0	0.324	0	0	0.343	0.537
DCN	LAMA2	9606.ENSP00000052754	9606.ENSP00000400365	0	0	0	0	0.344	0.108	0	0.278	0.540
DCN	THBS4	9606.ENSP00000052754	9606.ENSP00000339730	0	0	0	0	0.150	0.099	0	0.447	0.540
DCN	MMP1	9606.ENSP00000052754	9606.ENSP00000322788	0	0	0	0	0.135	0	0	0.522	0.569
DCN	EMILIN1	9606.ENSP00000052754	9606.ENSP00000369677	0	0	0	0	0.243	0.091	0	0.435	0.577
DCN	TIMP1	9606.ENSP00000052754	9606.ENSP00000218388	0	0	0	0	0.126	0.045	0	0.544	0.586
DCN	SERPINF1	9606.ENSP00000052754	9606.ENSP00000254722	0	0	0	0	0.275	0	0	0.455	0.588
DCN	MGP	9606.ENSP00000052754	9606.ENSP00000228938	0	0	0	0	0.360	0	0	0.396	0.597
DCN	SERPINE1	9606.ENSP00000052754	9606.ENSP00000223095	0	0	0	0	0.096	0	0	0.589	0.612
DCN	LOX	9606.ENSP00000052754	9606.ENSP00000231004	0	0	0	0	0.183	0.099	0	0.520	0.616
DCN	TIMP3	9606.ENSP00000052754	9606.ENSP00000266085	0	0	0	0	0.349	0.045	0	0.482	0.650
DCN	SERPINH1	9606.ENSP00000052754	9606.ENSP00000434412	0	0	0	0	0.130	0	0	0.640	0.673
DCN	OGN	9606.ENSP00000052754	9606.ENSP00000364711	0	0	0	0.636	0.365	0	0	0.564	0.711
DCN	THBS2	9606.ENSP00000052754	9606.ENSP00000355751	0	0	0	0	0.302	0.099	0	0.591	0.720
DCN	MMP7	9606.ENSP00000052754	9606.ENSP00000260227	0	0	0	0	0.063	0	0.400	0.628	0.772
DCN	TGFBI	9606.ENSP00000052754	9606.ENSP00000416330	0	0	0	0	0.183	0.045	0	0.758	0.794
DCN	HGF	9606.ENSP00000052754	9606.ENSP00000222390	0	0	0	0	0.087	0	0	0.829	0.837
DCN	SPARC	9606.ENSP00000052754	9606.ENSP00000231061	0	0	0	0	0.734	0	0	0.659	0.905
DCN	FBN1	9606.ENSP00000052754	9606.ENSP00000325527	0	0	0	0	0.531	0.099	0	0.810	0.912
DCN	MFAP2	9606.ENSP00000052754	9606.ENSP00000364685	0	0	0	0	0.080	0	0	0.953	0.954
DCN	LUM	9606.ENSP00000052754	9606.ENSP00000266718	0	0	0.173	0.729	0.862	0	0	0.824	0.978
DCN	VCAN	9606.ENSP00000052754	9606.ENSP00000265077	0	0	0	0	0.101	0.099	0.400	0.966	0.981
DCN	TLR2	9606.ENSP00000052754	9606.ENSP00000260010	0	0	0	0.593	0.042	0	0.900	0.913	0.990
DCN	FN1	9606.ENSP00000052754	9606.ENSP00000346839	0	0	0	0	0.181	0.292	0	0.995	0.996
DKK1	SNAI2	9606.ENSP00000363081	9606.ENSP00000020945	0	0	0	0	0.138	0	0	0.398	0.458
DKK1	HGF	9606.ENSP00000363081	9606.ENSP00000222390	0	0	0	0	0.042	0	0	0.424	0.425
DKK1	TWIST1	9606.ENSP00000363081	9606.ENSP00000242261	0	0	0	0	0.108	0	0	0.356	0.402
DKK1	PXDN	9606.ENSP00000363081	9606.ENSP00000252804	0	0	0	0	0.099	0	0	0.416	0.452
DKK1	MMP7	9606.ENSP00000363081	9606.ENSP00000260227	0	0	0	0	0.060	0	0	0.438	0.450
DKK1	WNT2	9606.ENSP00000363081	9606.ENSP00000265441	0	0	0	0	0.044	0.061	0.650	0.747	0.909
DKK1	GJA1	9606.ENSP00000363081	9606.ENSP00000282561	0	0	0	0	0.079	0	0	0.382	0.407
DKK1	DKK2	9606.ENSP00000363081	9606.ENSP00000285311	0	0	0	0.880	0.044	0	0.900	0.406	0.938
DKK1	FZD7	9606.ENSP00000363081	9606.ENSP00000286201	0	0	0	0	0.080	0.063	0	0.542	0.571
DKK1	FRZB	9606.ENSP00000363081	9606.ENSP00000295113	0	0	0	0	0	0	0	0.869	0.869
DKK1	TNFRSF11B	9606.ENSP00000363081	9606.ENSP00000297350	0	0	0	0	0.102	0	0	0.445	0.480
DKK1	FN1	9606.ENSP00000363081	9606.ENSP00000346839	0	0	0	0	0.109	0	0	0.662	0.686
DKK1	ITGAM	9606.ENSP00000363081	9606.ENSP00000496959	0	0	0	0	0	0	0	0.512	0.512
DKK1	SFRP4	9606.ENSP00000363081	9606.ENSP00000410715	0	0	0	0	0	0	0	0.680	0.680
DKK1	TNFSF11	9606.ENSP00000363081	9606.ENSP00000381775	0	0	0	0	0	0	0	0.767	0.767
DKK1	DKK3	9606.ENSP00000363081	9606.ENSP00000433112	0	0	0	0	0.074	0	0	0.947	0.949
DKK2	WNT2	9606.ENSP00000285311	9606.ENSP00000265441	0	0	0	0	0.085	0.045	0.650	0.694	0.894
DKK2	OLFML1	9606.ENSP00000285311	9606.ENSP00000332511	0	0	0	0	0.095	0	0	0.364	0.400
DKK2	FZD7	9606.ENSP00000285311	9606.ENSP00000286201	0	0	0	0	0.056	0	0	0.457	0.465
DKK2	SFRP4	9606.ENSP00000285311	9606.ENSP00000410715	0	0	0	0	0.109	0	0	0.599	0.628
DKK2	FRZB	9606.ENSP00000285311	9606.ENSP00000295113	0	0	0	0	0.067	0	0	0.827	0.832
DKK2	DKK3	9606.ENSP00000285311	9606.ENSP00000433112	0	0	0	0	0.080	0	0	0.966	0.967
DKK3	SERPINE1	9606.ENSP00000433112	9606.ENSP00000223095	0	0	0	0	0.097	0	0	0.498	0.527
DKK3	PDGFRB	9606.ENSP00000433112	9606.ENSP00000261799	0	0	0	0	0.168	0	0	0.430	0.505
DKK3	WNT2	9606.ENSP00000433112	9606.ENSP00000265441	0	0	0	0	0.086	0.045	0	0.454	0.481
DKK3	TIMP3	9606.ENSP00000433112	9606.ENSP00000266085	0	0	0	0	0.190	0.185	0	0.249	0.461
DKK3	FZD7	9606.ENSP00000433112	9606.ENSP00000286201	0	0	0	0	0.087	0	0	0.458	0.484
DKK3	FRZB	9606.ENSP00000433112	9606.ENSP00000295113	0	0	0	0	0.086	0	0	0.640	0.657
DKK3	IGFBP7	9606.ENSP00000433112	9606.ENSP00000295666	0	0	0	0	0.140	0	0	0.390	0.453
DKK3	SFRP4	9606.ENSP00000433112	9606.ENSP00000410715	0	0	0	0	0.062	0	0	0.698	0.705
